,year,week,date,day,time_of_day,room_name,class_type,faculty,school,joint,status,degree,enrollment,class_duration,attendance,class_type_new,attendance_by_class,date-year,date-month,date-day
1687,2017,9,10/4/2017,4,3,0,0,2,16,0,4,0,344,3,106,4,2,2017,10,4
1688,2017,10,10/13/2017,0,2,0,0,5,8,0,4,2,306,2,60,3,1,2017,10,13
1689,2017,6,9/4/2017,1,0,0,0,6,18,0,4,2,421,2,144,4,2,2017,9,4
1690,2017,11,10/18/2017,4,1,0,0,2,16,0,4,2,418,1,135,4,2,2017,10,18
1691,2017,6,9/6/2017,4,0,0,0,6,18,0,4,2,416,2,157,4,2,2017,9,6
1692,2017,1,8/1/2017,3,2,0,0,5,8,0,4,2,399,2,208,5,2,2017,8,1
1693,2017,11,10/16/2017,1,1,0,0,5,15,0,4,2,386,1,88,3,1,2017,10,16
1694,2017,6,9/6/2017,4,3,0,0,2,16,0,4,0,344,3,162,4,2,2017,9,6
1695,2017,7,9/12/2017,3,0,0,0,6,23,0,4,2,455,2,221,5,2,2017,9,12
1696,2017,5,8/29/2017,3,2,0,0,4,26,1,4,2,404,1,68,3,1,2017,8,29
1697,2017,8,9/18/2017,1,0,0,0,6,18,0,4,2,421,2,130,4,2,2017,9,18
1698,2017,6,9/8/2017,0,0,0,0,2,17,1,4,1,303,1,75,3,1,2017,9,8
1699,2017,0,7/25/2017,3,1,0,0,5,8,0,4,2,447,1,267,5,2,2017,7,25
1700,2017,9,10/4/2017,4,1,0,0,6,18,0,4,2,400,2,107,4,2,2017,10,4
1701,2017,0,7/27/2017,2,2,0,0,6,18,0,4,2,397,2,232,5,2,2017,7,27
1702,2017,9,10/4/2017,4,1,0,0,2,16,0,4,2,418,1,166,4,2,2017,10,4
1703,2017,0,7/25/2017,3,0,0,0,2,17,1,4,1,321,1,202,5,2,2017,7,25
1704,2017,1,8/1/2017,3,0,0,0,2,17,1,4,1,321,1,177,4,2,2017,8,1
1705,2017,6,9/4/2017,1,2,0,0,2,16,0,4,2,418,2,128,4,2,2017,9,4
1706,2017,7,9/12/2017,3,1,0,0,5,8,0,4,2,447,1,136,4,2,2017,9,12
1707,2017,6,9/6/2017,4,1,0,0,6,18,0,4,2,400,2,156,4,2,2017,9,6
1708,2017,7,9/14/2017,2,3,0,0,6,18,0,4,2,374,2,66,3,1,2017,9,14
1709,2017,8,9/18/2017,1,3,0,0,6,11,0,4,2,133,2,128,4,2,2017,9,18
1710,2017,1,8/1/2017,3,1,0,0,5,8,0,4,2,447,1,279,5,2,2017,8,1
1711,2017,11,10/16/2017,1,2,0,0,2,16,0,4,2,418,2,96,3,1,2017,10,16
1712,2017,0,7/28/2017,0,1,0,0,4,26,1,4,2,404,1,93,3,1,2017,7,28
1713,2017,12,10/27/2017,0,3,0,1,2,25,0,4,2,326,1,284,5,2,2017,10,27
1714,2017,7,9/12/2017,3,2,0,0,4,26,1,4,2,404,1,57,3,1,2017,9,12
1715,2017,1,8/2/2017,4,2,0,0,4,26,1,4,2,404,1,142,4,2,2017,8,2
1716,2017,1,8/1/2017,3,2,0,0,4,26,1,4,2,404,1,130,4,2,2017,8,1
1717,2017,0,7/25/2017,3,0,0,0,6,23,0,4,2,455,2,254,5,2,2017,7,25
1718,2017,1,8/1/2017,3,0,0,0,6,23,0,4,2,455,2,292,5,2,2017,8,1
1719,2017,0,7/28/2017,0,0,0,0,2,17,1,4,1,303,1,156,4,2,2017,7,28
1720,2017,8,9/18/2017,1,1,0,0,5,15,0,4,2,386,1,115,4,2,2017,9,18
1721,2017,1,8/2/2017,4,0,0,0,5,28,0,2,2,271,1,173,4,2,2017,8,2
1722,2017,0,7/24/2017,1,3,0,0,6,11,0,4,2,133,2,91,3,1,2017,7,24
1723,2017,0,7/24/2017,1,2,0,0,2,16,0,4,2,418,2,317,5,2,2017,7,24
1724,2017,4,8/22/2017,3,2,1,0,2,2,0,4,2,159,2,122,4,2,2017,8,22
1725,2017,4,8/22/2017,3,0,1,0,2,21,1,3,2,185,2,37,2,1,2017,8,22
1726,2017,5,8/28/2017,1,1,1,0,6,12,0,4,0,79,3,65,3,1,2017,8,28
1727,2017,4,8/23/2017,4,0,1,0,2,21,0,4,2,211,1,137,4,2,2017,8,23
1728,2017,2,8/7/2017,1,0,1,0,5,28,0,4,2,81,1,50,2,1,2017,8,7
1729,2017,4,8/22/2017,3,1,1,0,2,2,1,1,0,163,1,130,4,2,2017,8,22
1730,2017,3,8/14/2017,1,1,1,0,6,12,0,4,0,79,3,53,3,1,2017,8,14
1731,2017,2,8/7/2017,1,2,1,0,5,28,0,2,2,128,1,46,2,1,2017,8,7
1732,2017,2,8/9/2017,4,2,1,0,4,26,0,4,2,102,2,75,3,1,2017,8,9
1733,2017,4,8/23/2017,4,1,1,0,6,18,1,4,1,157,2,49,2,1,2017,8,23
1734,2017,4,8/23/2017,4,2,1,0,3,5,1,4,2,90,1,37,2,1,2017,8,23
1735,2017,7,9/13/2017,4,0,1,0,2,21,0,4,2,211,1,38,2,1,2017,9,13
1736,2017,3,8/16/2017,4,1,1,0,6,18,1,4,1,157,2,57,3,1,2017,8,16
1737,2017,9,10/4/2017,4,0,1,0,2,25,1,1,2,197,2,78,3,1,2017,10,4
1738,2017,2,8/7/2017,1,0,1,0,6,32,0,4,2,145,1,75,3,1,2017,8,7
1739,2017,10,10/11/2017,4,0,1,0,2,21,0,4,2,211,1,90,3,1,2017,10,11
1740,2017,8,9/20/2017,4,0,1,0,2,25,1,1,2,197,2,67,3,1,2017,9,20
1741,2017,4,8/23/2017,4,2,1,0,2,25,0,4,2,212,1,30,1,1,2017,8,23
1742,2017,4,8/22/2017,3,2,1,0,0,31,0,4,2,120,1,101,4,2,2017,8,22
1743,2017,2,8/8/2017,3,2,1,0,0,31,0,4,2,120,1,109,4,2,2017,8,8
1744,2017,3,8/14/2017,1,0,1,0,6,32,0,4,2,145,1,61,3,1,2017,8,14
1745,2017,2,8/9/2017,4,3,1,0,2,25,0,4,0,193,3,161,4,2,2017,8,9
1746,2017,2,8/7/2017,1,2,1,0,5,28,0,2,2,137,1,63,3,1,2017,8,7
1747,2017,3,8/18/2017,0,0,1,0,6,7,0,4,2,167,2,81,3,1,2017,8,18
1748,2017,7,9/11/2017,1,0,1,0,5,4,0,4,2,57,1,24,1,1,2017,9,11
1749,2017,10,10/11/2017,4,3,1,0,2,25,0,4,0,193,3,77,3,1,2017,10,11
1750,2017,10,10/11/2017,4,2,1,0,4,26,0,4,2,102,2,34,2,1,2017,10,11
1751,2017,2,8/11/2017,0,2,1,0,3,14,1,1,1,181,3,130,4,2,2017,8,11
1752,2017,2,8/7/2017,1,1,1,0,6,12,0,4,0,79,3,70,3,1,2017,8,7
1753,2017,2,8/8/2017,3,1,1,0,2,2,1,1,0,163,1,155,4,2,2017,8,8
1754,2017,10,10/11/2017,4,1,1,0,6,18,1,4,1,157,2,30,1,1,2017,10,11
1755,2017,2,8/7/2017,1,0,1,0,2,13,0,4,2,125,3,91,3,1,2017,8,7
1756,2017,3,8/18/2017,0,2,1,0,0,31,0,4,2,32,1,26,1,1,2017,8,18
1757,2017,4,8/23/2017,4,3,1,0,2,25,0,4,0,193,3,104,4,2,2017,8,23
1758,2017,2,8/9/2017,4,2,1,0,2,25,0,4,2,212,1,45,2,1,2017,8,9
1759,2017,4,8/23/2017,4,2,1,0,4,26,0,4,2,102,2,57,3,1,2017,8,23
1760,2017,2,8/9/2017,4,0,1,0,2,25,1,1,2,197,2,138,4,2,2017,8,9
1761,2017,2,8/7/2017,1,2,1,0,2,25,0,4,2,212,1,72,3,1,2017,8,7
1762,2017,2,8/8/2017,3,0,1,0,2,21,1,3,2,185,2,76,3,1,2017,8,8
1763,2017,3,8/18/2017,0,2,1,0,2,25,0,4,2,226,1,75,3,1,2017,8,18
1764,2017,9,10/6/2017,0,2,1,0,3,14,1,1,1,181,3,77,3,1,2017,10,6
1765,2017,4,8/21/2017,1,0,1,0,5,28,0,4,2,81,1,28,1,1,2017,8,21
1766,2017,9,10/6/2017,0,0,1,0,6,7,0,4,2,167,2,37,2,1,2017,10,6
1767,2017,3,8/18/2017,0,2,1,0,3,14,1,1,1,181,3,156,4,2,2017,8,18
1768,2017,9,10/6/2017,0,2,1,0,2,25,0,4,2,226,1,44,2,1,2017,10,6
1769,2017,2,8/10/2017,2,1,1,0,6,11,0,4,2,194,2,94,3,1,2017,8,10
1770,2017,2,8/10/2017,2,0,1,0,6,18,0,4,0,160,2,142,4,2,2017,8,10
1771,2017,5,8/28/2017,1,0,1,0,2,13,0,4,2,125,3,110,4,2,2017,8,28
1772,2017,10,10/10/2017,3,2,1,0,2,2,0,4,2,159,2,133,4,2,2017,10,10
1773,2017,11,10/18/2017,4,0,1,0,2,25,1,1,2,197,2,51,2,1,2017,10,18
1774,2017,4,8/23/2017,4,0,1,0,2,25,1,1,2,197,2,133,4,2,2017,8,23
1775,2017,3,8/14/2017,1,0,1,0,2,13,0,4,2,125,3,86,3,1,2017,8,14
1776,2017,2,8/9/2017,4,2,1,0,3,5,1,4,2,90,1,54,3,1,2017,8,9
1777,2017,9,10/5/2017,2,0,1,0,5,24,0,4,2,105,2,56,3,1,2017,10,5
1778,2017,5,8/31/2017,2,0,1,0,5,24,0,4,2,105,2,59,3,1,2017,8,31
1779,2017,9,10/3/2017,3,2,1,0,0,31,0,4,2,120,1,90,3,1,2017,10,3
1780,2017,6,9/5/2017,3,2,1,0,0,31,0,4,2,120,1,82,3,1,2017,9,5
1781,2017,8,9/19/2017,3,1,1,0,2,2,1,1,0,163,1,145,4,2,2017,9,19
1782,2017,2,8/11/2017,0,0,1,0,6,7,0,4,2,167,2,85,3,1,2017,8,11
1783,2017,2,8/11/2017,0,2,1,0,0,31,0,4,2,32,1,26,1,1,2017,8,11
1784,2017,1,8/3/2017,2,2,1,0,6,23,0,4,2,149,2,84,3,1,2017,8,3
1785,2017,1,8/4/2017,0,0,1,0,6,7,0,4,2,167,2,92,3,1,2017,8,4
1786,2017,2,8/8/2017,3,2,1,0,2,2,0,4,2,159,2,141,4,2,2017,8,8
1787,2017,1,8/4/2017,0,2,1,0,2,25,0,4,2,226,1,101,4,2,2017,8,4
1788,2017,6,9/7/2017,2,0,1,0,6,18,0,4,0,160,2,149,4,2,2017,9,7
1789,2017,10,10/9/2017,1,2,1,0,2,25,0,4,2,212,1,30,1,1,2017,10,9
1790,2017,10,10/9/2017,1,2,1,0,5,28,0,2,2,137,1,39,2,1,2017,10,9
1791,2017,10,10/9/2017,1,0,1,0,5,24,0,4,0,45,2,36,2,1,2017,10,9
1792,2017,4,8/24/2017,2,1,1,0,6,11,0,4,2,194,2,84,3,1,2017,8,24
1793,2017,11,10/18/2017,4,2,1,0,4,26,0,4,2,102,2,37,2,1,2017,10,18
1794,2017,11,10/18/2017,4,2,1,0,2,25,0,4,2,212,1,32,2,1,2017,10,18
1795,2017,3,8/14/2017,1,0,1,0,5,28,0,4,2,81,1,36,2,1,2017,8,14
1796,2017,2,8/9/2017,4,1,1,0,6,18,1,4,1,157,2,74,3,1,2017,8,9
1797,2017,1,8/4/2017,0,2,1,0,0,31,0,4,2,32,1,24,1,1,2017,8,4
1798,2017,2,8/9/2017,4,0,1,0,2,21,0,4,2,211,1,154,4,2,2017,8,9
1799,2017,9,10/5/2017,2,2,1,0,6,23,0,4,2,149,2,27,1,1,2017,10,5
1800,2017,4,8/21/2017,1,2,1,0,5,28,0,2,2,137,1,56,3,1,2017,8,21
1801,2017,6,9/4/2017,1,0,1,0,5,28,0,4,2,81,1,24,1,1,2017,9,4
1802,2017,3,8/14/2017,1,2,1,0,2,25,0,4,2,212,1,59,3,1,2017,8,14
1803,2017,3,8/14/2017,1,2,1,0,5,28,0,2,2,137,1,55,3,1,2017,8,14
1804,2017,1,8/3/2017,2,1,1,0,6,11,0,4,2,194,2,132,4,2,2017,8,3
1805,2017,1,8/3/2017,2,0,1,0,6,18,0,4,0,160,2,142,4,2,2017,8,3
1806,2017,0,7/24/2017,1,2,1,0,5,28,0,2,2,128,1,47,2,1,2017,7,24
1807,2017,9,10/5/2017,2,0,1,0,6,18,0,4,0,160,2,95,3,1,2017,10,5
1808,2017,0,7/24/2017,1,0,1,0,5,28,0,4,2,81,1,46,2,1,2017,7,24
1809,2017,8,9/21/2017,2,0,1,0,6,18,0,4,0,160,2,24,1,1,2017,9,21
1810,2017,6,9/5/2017,3,0,1,0,2,21,1,3,2,185,2,40,2,1,2017,9,5
1811,2017,11,10/19/2017,2,1,1,0,6,11,0,4,2,194,2,54,3,1,2017,10,19
1812,2017,11,10/18/2017,4,2,1,0,4,26,0,4,2,102,2,37,2,1,2017,10,18
1813,2017,8,9/20/2017,4,2,1,0,4,26,0,4,2,102,2,43,2,1,2017,9,20
1814,2017,3,8/14/2017,1,2,1,0,5,28,0,2,2,128,1,36,2,1,2017,8,14
1815,2017,4,8/25/2017,0,2,1,0,3,14,1,1,1,181,3,146,4,2,2017,8,25
1816,2017,9,10/5/2017,2,1,1,0,6,11,0,4,2,194,2,79,3,1,2017,10,5
1817,2017,5,9/1/2017,0,2,1,0,3,14,1,1,1,181,3,108,4,2,2017,9,1
1818,2017,1,8/4/2017,0,2,1,0,3,14,1,1,1,181,3,162,4,2,2017,8,4
1819,2017,4,8/21/2017,1,2,1,0,5,28,0,2,2,128,1,41,2,1,2017,8,21
1820,2017,6,9/7/2017,2,1,1,0,6,11,0,4,2,194,2,74,3,1,2017,9,7
1821,2017,6,9/4/2017,1,2,1,0,5,28,0,2,2,128,1,30,1,1,2017,9,4
1822,2017,8,9/18/2017,1,0,1,0,5,28,0,4,2,81,1,25,1,1,2017,9,18
1823,2017,2,8/10/2017,2,2,1,0,6,23,0,4,2,149,2,58,3,1,2017,8,10
1824,2017,11,10/20/2017,0,2,1,0,3,14,1,1,1,181,3,79,3,1,2017,10,20
1825,2017,10,10/10/2017,3,1,1,0,2,2,1,1,0,163,3,88,3,1,2017,10,10
1826,2017,3,8/16/2017,4,2,1,0,3,5,1,4,2,90,1,43,2,1,2017,8,16
1827,2017,8,9/21/2017,2,1,1,0,6,11,0,4,2,194,2,104,4,2,2017,9,21
1828,2017,12,10/23/2017,1,1,1,0,6,12,0,4,0,79,3,72,3,1,2017,10,23
1829,2017,8,9/22/2017,0,0,1,0,6,7,0,4,2,167,2,46,2,1,2017,9,22
1830,2017,10,10/9/2017,1,1,1,0,6,12,0,4,0,79,3,72,3,1,2017,10,9
1831,2017,9,10/4/2017,4,3,1,0,2,25,0,4,0,193,3,176,4,2,2017,10,4
1832,2017,8,9/19/2017,3,2,1,0,2,2,0,4,2,159,2,34,2,1,2017,9,19
1833,2017,6,9/7/2017,2,0,1,0,5,24,0,4,2,105,2,50,2,1,2017,9,7
1834,2017,11,10/19/2017,2,2,1,0,6,23,0,4,2,149,3,51,2,1,2017,10,19
1835,2017,5,8/28/2017,1,2,1,0,2,25,0,4,2,212,1,48,2,1,2017,8,28
1836,2017,6,9/5/2017,3,2,1,0,2,2,0,4,2,159,2,85,3,1,2017,9,5
1837,2017,8,9/18/2017,1,2,1,0,5,28,0,2,2,137,1,38,2,1,2017,9,18
1838,2017,4,8/21/2017,1,1,1,0,6,12,0,4,0,79,3,50,2,1,2017,8,21
1839,2017,4,8/21/2017,1,2,1,0,2,25,0,4,2,212,1,65,3,1,2017,8,21
1840,2017,11,10/18/2017,4,0,1,0,2,21,0,4,2,211,1,100,3,2,2017,10,18
1841,2017,8,9/20/2017,4,1,1,0,6,18,1,4,1,157,2,38,2,1,2017,9,20
1842,2017,8,9/20/2017,4,0,1,0,2,21,0,4,2,211,1,102,4,2,2017,9,20
1843,2017,5,9/1/2017,0,2,1,0,2,25,0,4,2,226,1,53,3,1,2017,9,1
1844,2017,11,10/19/2017,2,0,1,0,6,18,0,4,0,160,2,94,3,1,2017,10,19
1845,2017,9,10/4/2017,4,2,1,0,4,26,0,4,2,102,2,31,1,1,2017,10,4
1846,2017,11,10/17/2017,3,1,1,0,2,2,1,1,0,163,1,25,1,1,2017,10,17
1847,2017,4,8/24/2017,2,0,1,0,6,18,0,4,0,160,2,100,3,2,2017,8,24
1848,2017,4,8/24/2017,2,2,1,0,6,23,0,4,2,149,2,45,2,1,2017,8,24
1849,2017,10,10/11/2017,4,2,1,0,4,26,0,4,2,102,2,34,2,1,2017,10,11
1850,2017,7,9/11/2017,1,2,1,0,5,28,0,2,2,137,1,44,2,1,2017,9,11
1851,2017,1,8/3/2017,2,0,1,0,5,24,0,4,2,105,2,74,3,1,2017,8,3
1852,2017,8,9/22/2017,0,2,1,0,3,14,1,1,1,181,3,55,3,1,2017,9,22
1853,2017,11,10/18/2017,4,1,1,0,6,18,1,4,1,157,2,48,2,1,2017,10,18
1854,2017,3,8/16/2017,4,3,1,0,2,25,0,4,0,193,3,189,4,2,2017,8,16
1855,2017,3,8/16/2017,4,2,1,0,4,26,0,4,2,102,2,72,3,1,2017,8,16
1856,2017,6,9/7/2017,2,2,1,0,6,23,0,4,2,149,2,33,2,1,2017,9,7
1857,2017,9,10/3/2017,3,2,1,0,2,2,0,4,2,159,2,92,3,1,2017,10,3
1858,2017,9,10/4/2017,4,2,1,0,4,26,0,4,2,102,2,31,1,1,2017,10,4
1859,2017,11,10/19/2017,2,0,1,0,5,24,0,4,2,105,2,52,3,1,2017,10,19
1860,2017,7,9/15/2017,0,2,1,0,2,25,0,4,2,226,1,38,2,1,2017,9,15
1861,2017,0,7/25/2017,3,2,1,0,0,31,0,4,2,120,1,98,3,1,2017,7,25
1862,2017,7,9/14/2017,2,2,1,0,6,23,0,4,2,149,2,32,2,1,2017,9,14
1863,2017,7,9/14/2017,2,0,1,0,5,24,0,4,2,105,2,85,3,1,2017,9,14
1864,2017,5,9/1/2017,0,0,1,0,6,7,0,4,2,167,2,56,3,1,2017,9,1
1865,2017,5,8/28/2017,1,2,1,0,5,28,0,2,2,128,1,114,4,2,2017,8,28
1866,2017,6,9/6/2017,4,0,1,0,2,25,1,1,2,197,2,104,4,2,2017,9,6
1867,2017,6,9/8/2017,0,2,1,0,2,25,0,4,2,226,1,59,3,1,2017,9,8
1868,2017,5,8/31/2017,2,1,1,0,6,11,0,4,2,194,2,69,3,1,2017,8,31
1869,2017,5,8/31/2017,2,2,1,0,6,23,0,4,2,149,2,40,2,1,2017,8,31
1870,2017,3,8/17/2017,2,0,1,0,5,24,0,4,2,105,2,77,3,1,2017,8,17
1871,2017,11,10/18/2017,4,3,1,0,2,25,0,4,0,193,3,143,4,2,2017,10,18
1872,2017,11,10/20/2017,0,0,1,0,6,7,0,4,2,167,2,50,2,1,2017,10,20
1873,2017,4,8/25/2017,0,0,1,0,6,7,0,4,2,167,2,52,3,1,2017,8,25
1874,2017,7,9/11/2017,1,2,1,0,5,28,0,2,2,128,1,25,1,1,2017,9,11
1875,2017,1,8/2/2017,4,0,1,0,2,25,1,1,2,197,2,149,4,2,2017,8,2
1876,2017,10,10/11/2017,4,0,1,0,2,25,1,1,2,197,2,82,3,1,2017,10,11
1877,2017,5,8/31/2017,2,0,1,0,6,18,0,4,0,160,2,105,4,2,2017,8,31
1878,2017,3,8/17/2017,2,2,1,0,6,23,0,4,2,149,2,70,3,1,2017,8,17
1879,2017,3,8/15/2017,3,2,1,0,0,31,0,4,2,120,1,82,3,1,2017,8,15
1880,2017,0,7/26/2017,4,0,1,0,2,21,0,4,2,211,1,126,4,2,2017,7,26
1881,2017,0,7/26/2017,4,3,1,0,2,25,0,4,0,193,3,146,4,2,2017,7,26
1882,2017,0,7/25/2017,3,0,1,0,2,21,1,3,2,185,2,120,4,2,2017,7,25
1883,2017,0,7/24/2017,1,2,1,0,5,28,0,2,2,137,1,52,3,1,2017,7,24
1884,2017,4,8/24/2017,2,0,1,0,5,24,0,4,2,105,2,67,3,1,2017,8,24
1885,2017,1,8/1/2017,3,2,1,0,0,31,0,4,2,120,1,120,4,2,2017,8,1
1886,2017,8,9/18/2017,1,2,1,0,2,25,0,4,2,212,1,36,2,1,2017,9,18
1887,2017,3,8/17/2017,2,1,1,0,6,11,0,4,2,194,2,78,3,1,2017,8,17
1888,2017,3,8/15/2017,3,0,1,0,2,21,1,3,2,185,2,65,3,1,2017,8,15
1889,2017,6,9/4/2017,1,2,1,0,2,25,0,4,2,212,1,38,2,1,2017,9,4
1890,2017,6,9/4/2017,1,2,1,0,5,28,0,2,2,137,1,43,2,1,2017,9,4
1891,2017,1,7/31/2017,1,2,1,0,2,25,0,4,2,212,1,119,4,2,2017,7,31
1892,2017,0,7/24/2017,1,2,1,0,2,25,0,4,2,212,1,112,4,2,2017,7,24
1893,2017,5,8/28/2017,1,2,1,0,5,28,0,2,2,137,1,43,2,1,2017,8,28
1894,2017,6,9/8/2017,0,0,1,0,6,7,0,4,2,167,2,160,4,2,2017,9,8
1895,2017,1,8/2/2017,4,2,1,0,4,26,0,4,2,102,2,75,3,1,2017,8,2
1896,2017,7,9/14/2017,2,1,1,0,6,11,0,4,2,194,2,57,3,1,2017,9,14
1897,2017,3,8/15/2017,3,2,1,0,2,2,0,4,2,159,2,130,4,2,2017,8,15
1898,2017,3,8/17/2017,2,0,1,0,6,18,0,4,0,160,2,114,4,2,2017,8,17
1899,2017,6,9/4/2017,1,0,1,0,5,24,0,4,0,45,2,41,2,1,2017,9,4
1900,2017,7,9/13/2017,4,3,1,0,2,25,0,4,0,193,3,68,3,1,2017,9,13
1901,2017,0,7/26/2017,4,1,1,0,6,18,1,4,1,157,2,62,3,1,2017,7,26
1902,2017,3,8/16/2017,4,2,1,0,2,25,0,4,2,212,1,48,2,1,2017,8,16
1903,2017,5,8/29/2017,3,2,1,0,2,2,0,4,2,159,2,145,4,2,2017,8,29
1904,2017,1,7/31/2017,1,0,1,0,6,32,0,4,2,145,1,105,4,2,2017,7,31
1905,2017,1,7/31/2017,1,2,1,0,5,28,0,2,2,137,1,61,3,1,2017,7,31
1906,2017,1,8/2/2017,4,2,1,0,2,25,0,4,2,212,1,78,3,1,2017,8,2
1907,2017,0,7/24/2017,1,1,1,0,6,12,0,4,0,79,3,61,3,1,2017,7,24
1908,2017,6,9/8/2017,0,2,1,0,3,14,1,1,1,181,3,115,4,2,2017,9,8
1909,2017,7,9/14/2017,2,0,1,0,6,18,0,4,0,160,2,72,3,1,2017,9,14
1910,2017,3,8/15/2017,3,1,1,0,2,2,1,1,0,163,1,140,4,2,2017,8,15
1911,2017,4,8/21/2017,1,0,1,0,2,13,0,4,2,125,3,80,3,1,2017,8,21
1912,2017,10,10/13/2017,0,2,1,0,2,25,0,4,2,226,1,40,2,1,2017,10,13
1913,2017,9,10/4/2017,4,0,1,0,2,21,0,4,2,211,1,65,3,1,2017,10,4
1914,2017,1,7/31/2017,1,1,1,0,6,12,0,4,0,79,3,73,3,1,2017,7,31
1915,2017,0,7/25/2017,3,1,1,0,2,2,1,1,0,163,3,163,4,2,2017,7,25
1916,2017,0,7/25/2017,3,2,1,0,2,2,0,4,2,159,2,149,4,2,2017,7,25
1917,2017,1,8/2/2017,4,3,1,0,2,25,0,4,0,193,3,162,4,2,2017,8,2
1918,2017,6,9/6/2017,4,0,1,0,2,21,0,4,2,211,1,107,4,2,2017,9,6
1919,2017,1,8/1/2017,3,0,1,0,2,21,1,3,2,185,2,111,4,2,2017,8,1
1920,2017,8,9/18/2017,1,0,1,0,5,24,0,4,0,45,2,36,2,1,2017,9,18
1921,2017,2,8/11/2017,0,2,1,0,2,25,0,4,2,226,1,99,3,1,2017,8,11
1922,2017,4,8/25/2017,0,2,1,0,0,31,0,4,2,32,1,25,1,1,2017,8,25
1923,2017,10,10/10/2017,3,2,1,0,0,31,0,4,2,120,1,42,2,1,2017,10,10
1924,2017,1,7/31/2017,1,0,1,0,2,13,0,4,2,125,3,91,3,1,2017,7,31
1925,2017,11,10/20/2017,0,2,1,0,2,25,0,4,2,226,1,33,2,1,2017,10,20
1926,2017,5,8/30/2017,4,3,1,0,2,25,0,4,0,193,3,133,4,2,2017,8,30
1927,2017,1,8/2/2017,4,2,1,0,3,5,1,4,2,90,1,61,3,1,2017,8,2
1928,2017,0,7/26/2017,4,0,1,0,2,25,1,1,2,197,2,140,4,2,2017,7,26
1929,2017,6,9/6/2017,4,1,1,0,6,18,1,4,1,157,2,24,1,1,2017,9,6
1930,2017,0,7/28/2017,0,2,1,0,2,25,0,4,2,226,1,99,3,1,2017,7,28
1931,2017,6,9/6/2017,4,3,1,0,2,25,0,4,0,193,3,157,4,2,2017,9,6
1932,2017,6,9/6/2017,4,2,1,0,4,26,0,4,2,102,2,38,2,1,2017,9,6
1933,2017,9,10/4/2017,4,1,1,0,6,18,1,4,1,157,2,36,2,1,2017,10,4
1934,2017,6,9/4/2017,1,1,1,0,6,12,0,4,0,79,3,46,2,1,2017,9,4
1935,2017,7,9/15/2017,0,2,1,0,3,14,1,1,1,181,3,103,4,2,2017,9,15
1936,2017,10,10/13/2017,0,0,1,0,6,7,0,4,2,167,2,35,2,1,2017,10,13
1937,2017,3,8/16/2017,4,0,1,0,2,25,1,1,2,197,2,133,4,2,2017,8,16
1938,2017,0,7/26/2017,4,2,1,0,3,5,1,4,2,90,1,54,3,1,2017,7,26
1939,2017,7,9/13/2017,4,0,1,0,2,25,1,1,2,197,2,26,1,1,2017,9,13
1940,2017,0,7/26/2017,4,2,1,0,4,26,0,4,2,102,2,83,3,1,2017,7,26
1941,2017,10,10/12/2017,2,1,1,0,6,11,0,4,2,194,2,58,3,1,2017,10,12
1942,2017,10,10/12/2017,2,0,1,0,5,24,0,4,2,105,2,50,2,1,2017,10,12
1943,2017,0,7/27/2017,2,2,1,0,6,23,0,4,2,149,3,94,3,1,2017,7,27
1944,2017,11,10/16/2017,1,0,1,0,5,24,0,4,0,45,2,37,2,1,2017,10,16
1945,2017,0,7/27/2017,2,0,1,0,5,24,0,4,2,105,2,105,4,2,2017,7,27
1946,2017,11,10/16/2017,1,2,1,0,2,25,0,4,2,212,1,32,2,1,2017,10,16
1947,2017,6,9/6/2017,4,2,1,0,2,25,0,4,2,212,1,31,1,1,2017,9,6
1948,2017,7,9/11/2017,1,0,1,0,5,28,0,4,2,81,1,25,1,1,2017,9,11
1949,2017,5,8/30/2017,4,2,1,0,3,5,1,4,2,90,1,34,2,1,2017,8,30
1950,2017,5,8/29/2017,3,1,1,0,2,2,1,1,0,163,1,103,4,2,2017,8,29
1951,2017,0,7/26/2017,4,2,1,0,2,25,0,4,2,212,1,137,4,2,2017,7,26
1952,2017,0,7/24/2017,1,0,1,0,6,32,0,4,2,145,1,82,3,1,2017,7,24
1953,2017,1,8/1/2017,3,1,1,0,2,2,1,1,0,163,1,60,3,1,2017,8,1
1954,2017,8,9/18/2017,1,1,1,0,6,12,0,4,0,79,3,72,3,1,2017,9,18
1955,2017,11,10/16/2017,1,1,1,0,6,12,0,4,0,79,3,59,3,1,2017,10,16
1956,2017,0,7/27/2017,2,1,1,0,6,11,0,4,2,194,2,144,4,2,2017,7,27
1957,2017,0,7/28/2017,0,2,1,0,3,14,1,1,1,181,3,157,4,2,2017,7,28
1958,2017,0,7/27/2017,2,0,1,0,6,18,0,4,0,160,2,160,4,2,2017,7,27
1959,2017,11,10/16/2017,1,2,1,0,5,28,0,2,2,137,1,36,2,1,2017,10,16
1960,2017,5,8/30/2017,4,0,1,0,2,21,0,4,2,211,1,136,4,2,2017,8,30
1961,2017,1,8/1/2017,3,2,1,0,2,2,0,4,2,159,2,141,4,2,2017,8,1
1962,2017,0,7/28/2017,0,0,1,0,6,7,0,4,2,167,2,93,3,1,2017,7,28
1963,2017,0,7/28/2017,0,2,1,0,0,31,0,4,2,32,1,32,2,1,2017,7,28
1964,2017,10,10/12/2017,2,0,1,0,6,18,0,4,0,160,2,92,3,1,2017,10,12
